Threshold,Precision,Recall
0.01023284995369625,0.049132947976878616,1.0
0.010252452238008738,0.049168474331164135,1.0
0.01032253778911289,0.049204052098408106,1.0
0.010341809552079478,0.049239681390296886,1.0
0.010346561941298727,0.04927536231884058,1.0
0.010356666724761928,0.049311094996374184,1.0
0.010365967248226202,0.04934687953555878,1.0
0.010391082538563502,0.04938271604938271,1.0
0.01039961024501776,0.04941860465116279,1.0
0.010405657481489264,0.04945454545454545,1.0
0.010469734706603763,0.049490538573508006,1.0
0.010478488409607113,0.049526584122359794,1.0
0.01049326711823555,0.04956268221574344,1.0
0.010514828111534587,0.049598832968636035,1.0
0.010552584695371238,0.049635036496350364,1.0
0.010556783984766312,0.04967129291453616,1.0
0.010567252561456674,0.049707602339181284,1.0
0.01058275337935928,0.04974396488661302,1.0
0.010626300831711724,0.04978038067349927,1.0
0.010676951667775138,0.04981684981684982,1.0
0.010684387960669383,0.04985337243401759,1.0
0.010691004640400513,0.049889948642699924,1.0
0.010711873261133376,0.04919236417033774,0.9852941176470589
0.010739217509017913,0.04922850844966936,0.9852941176470589
0.010783838924197946,0.04926470588235294,0.9852941176470589
0.010930454959664226,0.049300956585724795,0.9852941176470589
0.011034940499945753,0.04933726067746686,0.9852941176470589
0.011047025333114607,0.04937361827560796,0.9852941176470589
0.011049166004191075,0.049410029498525077,0.9852941176470589
0.011087310594007561,0.04944649446494465,0.9852941176470589
0.011152418980383959,0.04948301329394387,0.9852941176470589
0.011240212131107454,0.04951958610495196,0.9852941176470589
0.01124900906765724,0.04955621301775148,0.9852941176470589
0.011260996230738915,0.049592894152479645,0.9852941176470589
0.011267712482485847,0.04962962962962963,0.9852941176470589
0.011275387588335573,0.04966641957005189,0.9852941176470589
0.01128444342144021,0.04970326409495549,0.9852941176470589
0.011369275081134738,0.04974016332590943,0.9852941176470589
0.01138927287607117,0.04977711738484398,0.9852941176470589
0.011427556958775687,0.04981412639405204,0.9852941176470589
0.01145421440968738,0.04985119047619048,0.9852941176470589
0.0115012793061239,0.04988830975428146,0.9852941176470589
0.01151334338925011,0.04992548435171386,0.9852941176470589
0.011532427679462307,0.049962714392244596,0.9852941176470589
0.011535801667707613,0.05,0.9852941176470589
0.011571169918272546,0.05003734129947722,0.9852941176470589
0.011588346646996896,0.05007473841554559,0.9852941176470589
0.011595418508794348,0.05011219147344802,0.9852941176470589
0.011599910317246246,0.050149700598802395,0.9852941176470589
0.011640626419129569,0.050187265917602995,0.9852941176470589
0.011643056306776882,0.05022488755622189,0.9852941176470589
0.011671384087051269,0.05026256564141035,0.9852941176470589
0.01167774462940558,0.0503003003003003,0.9852941176470589
0.011689661311533968,0.05033809166040571,0.9852941176470589
0.011717917739944269,0.05037593984962406,0.9852941176470589
0.011750876353760322,0.05041384499623777,0.9852941176470589
0.011768170975091615,0.050451807228915665,0.9852941176470589
0.011822380878645627,0.050489826676714394,0.9852941176470589
0.011834046650044418,0.05052790346907994,0.9852941176470589
0.01184808934605103,0.050566037735849056,0.9852941176470589
0.011876950727583819,0.05060422960725076,0.9852941176470589
0.011979872158253389,0.050642479213907785,0.9852941176470589
0.012000196294887027,0.05068078668683813,0.9852941176470589
0.012030179234950228,0.050719152157456475,0.9852941176470589
0.012042042834095858,0.05075757575757576,0.9852941176470589
0.01208194825650157,0.05079605761940864,0.9852941176470589
0.012103364015669868,0.05083459787556904,0.9852941176470589
0.012128133141619923,0.05087319665907365,0.9852941176470589
0.012130014181491993,0.050911854103343465,0.9852941176470589
0.012137944645989033,0.05095057034220532,0.9852941176470589
0.012232433252345671,0.05098934550989345,0.9852941176470589
0.012306535793809081,0.051028179741051026,0.9852941176470589
0.01236998530558771,0.051067073170731704,0.9852941176470589
0.012430415386264297,0.05110602593440122,0.9852941176470589
0.012453595084630092,0.05114503816793893,0.9852941176470589
0.012465142243275754,0.05118411000763942,0.9852941176470589
0.012466482009276754,0.05122324159021407,0.9852941176470589
0.012476486590409517,0.051262433052792655,0.9852941176470589
0.012496138953715527,0.05130168453292496,0.9852941176470589
0.012504601603562574,0.05134099616858238,0.9852941176470589
0.012532976979525665,0.05138036809815951,0.9852941176470589
0.012536981271709567,0.051419800460475826,0.9852941176470589
0.012573085345782884,0.05145929339477726,0.9852941176470589
0.012677506615447084,0.05149884704073789,0.9852941176470589
0.012695479054363308,0.05153846153846154,0.9852941176470589
0.012733567210917363,0.05157813702848345,0.9852941176470589
0.012826057113735507,0.05161787365177196,0.9852941176470589
0.012886794844715882,0.051657671549730146,0.9852941176470589
0.012915980701874252,0.05169753086419753,0.9852941176470589
0.01293343795312937,0.051737451737451735,0.9852941176470589
0.012973676838465441,0.0517774343122102,0.9852941176470589
0.013086092428191615,0.051817478731631866,0.9852941176470589
0.013125348188364645,0.05185758513931889,0.9852941176470589
0.013135905718312614,0.051897753679318356,0.9852941176470589
0.013149773475507028,0.05193798449612403,0.9852941176470589
0.013274873592924192,0.051978277734678044,0.9852941176470589
0.013350459799773262,0.05201863354037267,0.9852941176470589
0.013525215720108888,0.052059052059052056,0.9852941176470589
0.01356132679095516,0.052099533437014,0.9852941176470589
0.013636325830892916,0.052140077821011675,0.9852941176470589
0.013641627543364185,0.05218068535825545,0.9852941176470589
0.01364553010093083,0.05222135619641465,0.9852941176470589
0.01369274121669435,0.05226209048361934,0.9852941176470589
0.013748629970837518,0.05230288836846214,0.9852941176470589
0.013751850475728446,0.05234375,0.9852941176470589
0.013789010789526119,0.05238467552775606,0.9852941176470589
0.013795474042015421,0.05242566510172144,0.9852941176470589
0.013901840379832747,0.052466718872357085,0.9852941176470589
0.013920183905310054,0.052507836990595615,0.9852941176470589
0.01393621579702149,0.05254901960784314,0.9852941176470589
0.013939087828103082,0.05259026687598116,0.9852941176470589
0.013982398040140941,0.05263157894736842,0.9852941176470589
0.014071080220491628,0.05267295597484277,0.9852941176470589
0.014072700737388503,0.05271439811172305,0.9852941176470589
0.01409745203437177,0.05275590551181102,0.9852941176470589
0.014101890084613997,0.05279747832939322,0.9852941176470589
0.01418710741189705,0.0528391167192429,0.9852941176470589
0.014238624435828478,0.05288082083662194,0.9852941176470589
0.014275655494701745,0.05292259083728278,0.9852941176470589
0.01432380211290508,0.052964426877470355,0.9852941176470589
0.014421058395144506,0.05300632911392405,0.9852941176470589
0.014605308024300271,0.05304829770387965,0.9852941176470589
0.014630555588692811,0.05309033280507131,0.9852941176470589
0.014642866064802695,0.05313243457573354,0.9852941176470589
0.014645201798421879,0.05317460317460317,0.9852941176470589
0.014662755459582698,0.05321683876092136,0.9852941176470589
0.014668257628550336,0.05325914149443561,0.9852941176470589
0.01468389382888552,0.053301511535401754,0.9852941176470589
0.014689325184063483,0.05334394904458599,0.9852941176470589
0.014742496692299087,0.05338645418326693,0.9852941176470589
0.014760629841285563,0.05342902711323764,0.9852941176470589
0.01483854141002207,0.053471667996807665,0.9852941176470589
0.01488873378596009,0.05351437699680511,0.9852941176470589
0.014958003116458429,0.053557154276578735,0.9852941176470589
0.01511314555239615,0.0536,0.9852941176470589
0.01515632643010705,0.053642914331465175,0.9852941176470589
0.015180316794965657,0.05368589743589743,0.9852941176470589
0.015193445239656328,0.053728949478749,0.9852941176470589
0.015207708762830657,0.05377207062600321,0.9852941176470589
0.015336538986890934,0.05381526104417671,0.9852941176470589
0.015395485991755515,0.053858520900321546,0.9852941176470589
0.01543496120039903,0.053901850362027354,0.9852941176470589
0.015458156494492304,0.05394524959742351,0.9852941176470589
0.015485876741489836,0.053988718775181306,0.9852941176470589
0.015499515762281148,0.05403225806451613,0.9852941176470589
0.0155346696100609,0.05407586763518967,0.9852941176470589
0.015551417554419592,0.05411954765751212,0.9852941176470589
0.015554091258059649,0.054163298302344384,0.9852941176470589
0.015640160036191307,0.054207119741100325,0.9852941176470589
0.0156977057086645,0.05425101214574899,0.9852941176470589
0.015708089038962963,0.05429497568881685,0.9852941176470589
0.015748438214920845,0.054339010543390104,0.9852941176470589
0.01588930450197808,0.05438311688311688,0.9852941176470589
0.015914283637720867,0.054427294882209584,0.9852941176470589
0.01592574478033638,0.05447154471544716,0.9852941176470589
0.015947205336498158,0.05451586655817738,0.9852941176470589
0.0162407456515643,0.05456026058631922,0.9852941176470589
0.01626616050246144,0.05460472697636512,0.9852941176470589
0.016270361314048423,0.05464926590538336,0.9852941176470589
0.01630062786471849,0.054693877551020405,0.9852941176470589
0.016324156493223173,0.05473856209150327,0.9852941176470589
0.016377871903677118,0.05478331970564186,0.9852941176470589
0.016385387889066735,0.05482815057283143,0.9852941176470589
0.016389087934023095,0.054873054873054876,0.9852941176470589
0.016395633374046616,0.05491803278688524,0.9852941176470589
0.016412340223084368,0.054963084495488104,0.9852941176470589
0.01643370595578551,0.055008210180623976,0.9852941176470589
0.016450419251792067,0.05505341002465078,0.9852941176470589
0.01650154053906768,0.055098684210526314,0.9852941176470589
0.016567829826380467,0.0551440329218107,0.9852941176470589
0.01662687154617275,0.05518945634266886,0.9852941176470589
0.01666625962083491,0.055234954657873044,0.9852941176470589
0.01668594799949802,0.05528052805280528,0.9852941176470589
0.01670314318392298,0.05532617671345995,0.9852941176470589
0.016748989943168074,0.05537190082644628,0.9852941176470589
0.016761867576716497,0.055417700578990904,0.9852941176470589
0.016772679215089275,0.055463576158940396,0.9852941176470589
0.01685764422879952,0.05550952775476388,0.9852941176470589
0.016862447683498857,0.05555555555555555,0.9852941176470589
0.016950757178659428,0.05560165975103734,0.9852941176470589
0.016959570118604727,0.05564784053156146,0.9852941176470589
0.016973141419857195,0.05569409808811305,0.9852941176470589
0.0171041695182574,0.05574043261231281,0.9852941176470589
0.017128646202763567,0.05578684429641965,0.9852941176470589
0.01718241261459592,0.05583333333333333,0.9852941176470589
0.017398928049820846,0.05587989991659716,0.9852941176470589
0.01740702931076367,0.055926544240400666,0.9852941176470589
0.017481269886179138,0.055973266499582286,0.9852941176470589
0.01770767781371437,0.056020066889632104,0.9852941176470589
0.017875517949713406,0.05606694560669456,0.9852941176470589
0.0178815055196517,0.05611390284757119,0.9852941176470589
0.01788643909849854,0.056160938809723386,0.9852941176470589
0.017893883431943723,0.05620805369127517,0.9852941176470589
0.01790140266491576,0.056255247691015954,0.9852941176470589
0.01793056900583838,0.05630252100840336,0.9852941176470589
0.017948162733067968,0.056349873843566024,0.9852941176470589
0.01798195576933264,0.0563973063973064,0.9852941176470589
0.01798779595737932,0.05644481887110362,0.9852941176470589
0.01799618543575319,0.05649241146711636,0.9852941176470589
0.018011468517167537,0.056540084388185655,0.9852941176470589
0.018138128174515246,0.056587837837837836,0.9852941176470589
0.018153739789192064,0.0566356720202874,0.9852941176470589
0.01839426521798226,0.05668358714043993,0.9852941176470589
0.01846999572309574,0.056731583403895,0.9852941176470589
0.018479791743002676,0.05677966101694915,0.9852941176470589
0.018689212437242305,0.056827820186598814,0.9852941176470589
0.01876334901196464,0.056876061120543296,0.9852941176470589
0.018874098914559212,0.05692438402718777,0.9852941176470589
0.018992477899152118,0.05697278911564626,0.9852941176470589
0.019106279164446006,0.05702127659574468,0.9852941176470589
0.019136701261287536,0.05706984667802385,0.9852941176470589
0.01915869513510381,0.05711849957374254,0.9852941176470589
0.019225493376910735,0.05716723549488054,0.9852941176470589
0.01926631273010125,0.05721605465414176,0.9852941176470589
0.01928701253932021,0.05726495726495726,0.9852941176470589
0.019369804714539526,0.05731394354148845,0.9852941176470589
0.01938960935664831,0.05736301369863014,0.9852941176470589
0.019446050927222056,0.05741216795201371,0.9852941176470589
0.019477422739931395,0.057461406518010294,0.9852941176470589
0.019532158302967326,0.05751072961373391,0.9852941176470589
0.019550927510811472,0.05756013745704467,0.9852941176470589
0.019591481864267547,0.05760963026655202,0.9852941176470589
0.019655553017165536,0.0576592082616179,0.9852941176470589
0.01977669082838798,0.05770887166236004,0.9852941176470589
0.019816127331682875,0.05775862068965517,0.9852941176470589
0.019848118276545045,0.057808455565142365,0.9852941176470589
0.019868529041479264,0.05785837651122625,0.9852941176470589
0.019920391076242477,0.05790838375108038,0.9852941176470589
0.019948518384812004,0.05795847750865052,0.9852941176470589
0.019962926161722194,0.05800865800865801,0.9852941176470589
0.020038093714720862,0.05805892547660312,0.9852941176470589
0.02003911308305543,0.058109280138768434,0.9852941176470589
0.020167541571575014,0.058159722222222224,0.9852941176470589
0.02020776991526713,0.05821025195482189,0.9852941176470589
0.02021458224305071,0.058260869565217394,0.9852941176470589
0.020260126678454272,0.058311575282854654,0.9852941176470589
0.020271051308481162,0.05836236933797909,0.9852941176470589
0.020304001736418886,0.05841325196163906,0.9852941176470589
0.02038977601671785,0.05846422338568935,0.9852941176470589
0.020455114458729103,0.05851528384279476,0.9852941176470589
0.020726074848367474,0.05856643356643357,0.9852941176470589
0.020730709353539514,0.05861767279090114,0.9852941176470589
0.02075627545187523,0.05866900175131348,0.9852941176470589
0.0207572055248886,0.058720420683610865,0.9852941176470589
0.020772315505912266,0.058771929824561406,0.9852941176470589
0.020803877083177016,0.058823529411764705,0.9852941176470589
0.02083172227697668,0.058875219683655534,0.9852941176470589
0.020878446117459353,0.058927000879507474,0.9852941176470589
0.020885254079422818,0.05897887323943662,0.9852941176470589
0.020943580176511583,0.059030837004405284,0.9852941176470589
0.02097047041225184,0.059082892416225746,0.9852941176470589
0.02101208417451996,0.05913503971756399,0.9852941176470589
0.021031053226605517,0.05918727915194346,0.9852941176470589
0.02103342468451834,0.0592396109637489,0.9852941176470589
0.02103413264299062,0.05929203539823009,0.9852941176470589
0.02119397371848395,0.05934455270150576,0.9852941176470589
0.021204403671556137,0.05939716312056738,0.9852941176470589
0.02122714595341509,0.05944986690328305,0.9852941176470589
0.02143603745639728,0.05950266429840142,0.9852941176470589
0.021494293370839905,0.059555555555555556,0.9852941176470589
0.02155692003395211,0.059608540925266906,0.9852941176470589
0.02160371234009115,0.05966162065894924,0.9852941176470589
0.02161265671602424,0.059714795008912656,0.9852941176470589
0.021619831662762375,0.05976806422836753,0.9852941176470589
0.02163943645921781,0.059821428571428574,0.9852941176470589
0.021655726804455162,0.05987488829311886,0.9852941176470589
0.021663507982089953,0.05992844364937388,0.9852941176470589
0.02166411557963892,0.05998209489704566,0.9852941176470589
0.02175448937569821,0.06003584229390681,0.9852941176470589
0.022051417855342655,0.060089686098654706,0.9852941176470589
0.022062589973706238,0.06014362657091562,0.9852941176470589
0.02208768997974589,0.06019766397124888,0.9852941176470589
0.02210283536562005,0.06025179856115108,0.9852941176470589
0.02210686830196209,0.06030603060306031,0.9852941176470589
0.02217276416449735,0.06036036036036036,0.9852941176470589
0.022178276995554802,0.060414788097385035,0.9852941176470589
0.022186749619029694,0.06046931407942238,0.9852941176470589
0.022204659331088186,0.06052393857271906,0.9852941176470589
0.022217183647311685,0.06057866184448463,0.9852941176470589
0.02224230667608188,0.06063348416289593,0.9852941176470589
0.022272936714893873,0.06068840579710145,0.9852941176470589
0.022277808406603934,0.06074342701722575,0.9852941176470589
0.022292326644426694,0.060798548094373864,0.9852941176470589
0.022293294576991217,0.06085376930063579,0.9852941176470589
0.022314309816530497,0.060909090909090906,0.9852941176470589
0.022419896646218955,0.060964513193812554,0.9852941176470589
0.022642826400345366,0.0610200364298725,0.9852941176470589
0.022757160038869646,0.061075660893345485,0.9852941176470589
0.022849141471602052,0.06113138686131387,0.9852941176470589
0.02294611370859212,0.06118721461187215,0.9852941176470589
0.022956442382273956,0.061243144424131625,0.9852941176470589
0.022976889483989144,0.06129917657822507,0.9852941176470589
0.0230614084223602,0.06135531135531135,0.9852941176470589
0.023141324905023488,0.0614115490375802,0.9852941176470589
0.023311566049414985,0.061467889908256884,0.9852941176470589
0.023358625597034617,0.06152433425160698,0.9852941176470589
0.02351972661984947,0.06158088235294118,0.9852941176470589
0.02355596476857715,0.061637534498620056,0.9852941176470589
0.023558052779149394,0.061694290976058934,0.9852941176470589
0.02372370331387154,0.06175115207373272,0.9852941176470589
0.02373552678554379,0.061808118081180814,0.9852941176470589
0.023739979315011074,0.061865189289012,0.9852941176470589
0.02379082155108264,0.06192236598890943,0.9852941176470589
0.023795995417638154,0.061979648473635525,0.9852941176470589
0.02383410467138664,0.062037037037037036,0.9852941176470589
0.02389262604724895,0.06209453197405004,0.9852941176470589
0.023899969576256144,0.06215213358070501,0.9852941176470589
0.024036336776463593,0.06220984215413185,0.9852941176470589
0.024117920195966234,0.062267657992565055,0.9852941176470589
0.024199821079527936,0.062325581395348835,0.9852941176470589
0.02421241511356755,0.06238361266294227,0.9852941176470589
0.02435777752167695,0.06244175209692451,0.9852941176470589
0.02445938051390355,0.0625,0.9852941176470589
0.024534126640821198,0.06255835667600373,0.9852941176470589
0.024537373373793657,0.06261682242990654,0.9852941176470589
0.024558818165093498,0.0626753975678204,0.9852941176470589
0.024588959212441478,0.06273408239700375,0.9852941176470589
0.0247574268214348,0.06279287722586692,0.9852941176470589
0.02483344128622787,0.06285178236397748,0.9852941176470589
0.02484989623891296,0.06291079812206572,0.9852941176470589
0.024987250501476366,0.06296992481203008,0.9852941176470589
0.02503746903536217,0.06302916274694262,0.9852941176470589
0.02506311720136281,0.06308851224105462,0.9852941176470589
0.02510231367864167,0.06314797360980208,0.9852941176470589
0.02515481690409546,0.06320754716981132,0.9852941176470589
0.02520969575896134,0.06326723323890462,0.9852941176470589
0.025267163360324155,0.06332703213610585,0.9852941176470589
0.0253250954232852,0.06338694418164617,0.9852941176470589
0.02536365332037794,0.0634469696969697,0.9852941176470589
0.02539329477219205,0.06350710900473934,0.9852941176470589
0.025412252639615558,0.0635673624288425,0.9852941176470589
0.02550186648422978,0.06362773029439696,0.9852941176470589
0.025531559816935844,0.06368821292775666,0.9852941176470589
0.025612725121081918,0.06374881065651761,0.9852941176470589
0.025664030604774762,0.06380952380952382,0.9852941176470589
0.025688082725151003,0.06387035271687322,0.9852941176470589
0.02569356193518666,0.06393129770992366,0.9852941176470589
0.025693730992590258,0.06399235912129896,0.9852941176470589
0.025731578219014416,0.06405353728489484,0.9852941176470589
0.025736694909542373,0.06411483253588517,0.9852941176470589
0.02576931330032759,0.06417624521072797,0.9852941176470589
0.02591831137564411,0.06423777564717162,0.9852941176470589
0.025968406764559405,0.06429942418426103,0.9852941176470589
0.026193528533756207,0.0643611911623439,0.9852941176470589
0.02631571527645232,0.06442307692307692,0.9852941176470589
0.026411522232301574,0.06448508180943215,0.9852941176470589
0.026444120830185814,0.06454720616570328,0.9852941176470589
0.02661423341383946,0.06460945033751206,0.9852941176470589
0.026657130719418092,0.06467181467181467,0.9852941176470589
0.026677216826309608,0.0647342995169082,0.9852941176470589
0.026783275071954292,0.06479690522243714,0.9852941176470589
0.026876603871278132,0.06485963213939981,0.9852941176470589
0.026905160688736836,0.06492248062015504,0.9852941176470589
0.026946693644272098,0.06498545101842872,0.9852941176470589
0.027070546750141953,0.06504854368932039,0.9852941176470589
0.02707941544888006,0.06511175898931001,0.9852941176470589
0.02710823010154402,0.0651750972762646,0.9852941176470589
0.027215118937822236,0.06523855890944498,0.9852941176470589
0.02723844212623072,0.06530214424951267,0.9852941176470589
0.02724759964395949,0.06536585365853659,0.9852941176470589
0.027261200279411632,0.0654296875,0.9852941176470589
0.027280976265280175,0.06549364613880743,0.9852941176470589
0.027364815625245273,0.06555772994129158,0.9852941176470589
0.027386412156021875,0.06562193927522038,0.9852941176470589
0.027414897238571746,0.06568627450980392,0.9852941176470589
0.02777491186588947,0.06575073601570167,0.9852941176470589
0.028157205352267706,0.06581532416502947,0.9852941176470589
0.02818239875176952,0.06588003933136677,0.9852941176470589
0.028223643201143393,0.06594488188976377,0.9852941176470589
0.028437731289566504,0.06600985221674877,0.9852941176470589
0.028461784150232386,0.06607495069033531,0.9852941176470589
0.028752501355205424,0.06614017769002961,0.9852941176470589
0.028755816089875406,0.06620553359683795,0.9852941176470589
0.02877105609832537,0.06627101879327399,0.9852941176470589
0.028849679528181457,0.06633663366336634,0.9852941176470589
0.028984627559718614,0.06640237859266601,0.9852941176470589
0.02915508831102815,0.06646825396825397,0.9852941176470589
0.02920861391885103,0.06653426017874876,0.9852941176470589
0.029224120735093666,0.06660039761431412,0.9852941176470589
0.029303810469882736,0.06666666666666667,0.9852941176470589
0.029345764011314317,0.06673306772908366,0.9852941176470589
0.029461098659485617,0.06679960119641076,0.9852941176470589
0.029475947449027318,0.06686626746506986,0.9852941176470589
0.02952966543084651,0.06693306693306693,0.9852941176470589
0.029598672256687147,0.067,0.9852941176470589
0.029617386741336304,0.06706706706706707,0.9852941176470589
0.029644608268354206,0.06713426853707415,0.9852941176470589
0.02966504009433681,0.06720160481444333,0.9852941176470589
0.029793763304859236,0.06726907630522089,0.9852941176470589
0.029819142047510704,0.06733668341708543,0.9852941176470589
0.02982664245832579,0.06740442655935613,0.9852941176470589
0.02987211524716388,0.06747230614300101,0.9852941176470589
0.029899419482963135,0.06754032258064516,0.9852941176470589
0.029926797988697792,0.06760847628657922,0.9852941176470589
0.029945643816290477,0.06767676767676768,0.9852941176470589
0.02994651357649502,0.06774519716885744,0.9852941176470589
0.029964148980128544,0.06781376518218624,0.9852941176470589
0.029966688133410815,0.06788247213779129,0.9852941176470589
0.03003334310429771,0.06795131845841786,0.9852941176470589
0.030055103054752126,0.06802030456852792,0.9852941176470589
0.030163666327671076,0.06808943089430894,0.9852941176470589
0.030242835862050163,0.0681586978636826,0.9852941176470589
0.030385425627688815,0.06822810590631365,0.9852941176470589
0.030507566297610193,0.06829765545361875,0.9852941176470589
0.0305819224099817,0.06836734693877551,0.9852941176470589
0.030592537181879268,0.06843718079673136,0.9852941176470589
0.031000168617513306,0.06850715746421268,0.9852941176470589
0.031009297549691273,0.06857727737973388,0.9852941176470589
0.031059138594017696,0.06864754098360656,0.9852941176470589
0.031138239634998482,0.06871794871794872,0.9852941176470589
0.03133259784033658,0.06878850102669405,0.9852941176470589
0.03133967927586352,0.06885919835560124,0.9852941176470589
0.03136128023729123,0.06893004115226338,0.9852941176470589
0.03139705198956812,0.0690010298661174,0.9852941176470589
0.031449375467972746,0.06907216494845361,0.9852941176470589
0.03175782206740212,0.06914344685242518,0.9852941176470589
0.03188147497591878,0.06921487603305786,0.9852941176470589
0.03188283783976673,0.06928645294725956,0.9852941176470589
0.032015130150841516,0.06935817805383022,0.9852941176470589
0.03210445920507296,0.0694300518134715,0.9852941176470589
0.03216120528810027,0.06950207468879668,0.9852941176470589
0.03218168428096112,0.0695742471443406,0.9852941176470589
0.03219447755325156,0.06964656964656965,0.9852941176470589
0.03223565576742391,0.06971904266389178,0.9852941176470589
0.03226942959111381,0.06979166666666667,0.9852941176470589
0.032286624174927454,0.06986444212721585,0.9852941176470589
0.03229007603831042,0.06993736951983298,0.9852941176470589
0.03271564934296073,0.07001044932079414,0.9852941176470589
0.03275197028338776,0.0700836820083682,0.9852941176470589
0.03277245077757162,0.07015706806282722,0.9852941176470589
0.032989773904397,0.07023060796645703,0.9852941176470589
0.033054925616288096,0.07030430220356768,0.9852941176470589
0.03316237834994641,0.0703781512605042,0.9852941176470589
0.0331678363017022,0.07045215562565721,0.9852941176470589
0.03344208627182449,0.07052631578947369,0.9852941176470589
0.03355138540636102,0.07060063224446786,0.9852941176470589
0.033584230777257876,0.07067510548523206,0.9852941176470589
0.0336779171941444,0.07074973600844774,0.9852941176470589
0.033681249262113126,0.0708245243128964,0.9852941176470589
0.03376572372187145,0.07089947089947089,0.9852941176470589
0.03378457121442957,0.07097457627118645,0.9852941176470589
0.03397838241096053,0.07104984093319194,0.9852941176470589
0.03400519469585057,0.07112526539278131,0.9852941176470589
0.03409445652571882,0.07120085015940489,0.9852941176470589
0.034265649351717734,0.07127659574468086,0.9852941176470589
0.03431042031519328,0.07135250266240682,0.9852941176470589
0.03436691715273493,0.07142857142857142,0.9852941176470589
0.034425389741811,0.07150480256136606,0.9852941176470589
0.03443857889043002,0.07158119658119658,0.9852941176470589
0.03454587206008205,0.07165775401069518,0.9852941176470589
0.03464612556491941,0.07173447537473233,0.9852941176470589
0.034705296604536084,0.07181136120042872,0.9852941176470589
0.0347467958190864,0.07188841201716738,0.9852941176470589
0.0348413741880705,0.0719656283566058,0.9852941176470589
0.034978821809363424,0.07204301075268817,0.9852941176470589
0.03509367910032426,0.0721205597416577,0.9852941176470589
0.035190157751844496,0.07219827586206896,0.9852941176470589
0.03530202986794026,0.07227615965480043,0.9852941176470589
0.03536855674199801,0.07235421166306695,0.9852941176470589
0.035394513715285035,0.07243243243243243,0.9852941176470589
0.03551485792734786,0.07251082251082251,0.9852941176470589
0.03556264256941785,0.07258938244853738,0.9852941176470589
0.03556900810606362,0.07266811279826464,0.9852941176470589
0.035771792807140185,0.0727470141150923,0.9852941176470589
0.03629695644036699,0.07282608695652174,0.9852941176470589
0.03631533548420007,0.07290533188248095,0.9852941176470589
0.03649253123962149,0.07298474945533769,0.9852941176470589
0.03677320659827263,0.07306434023991276,0.9852941176470589
0.036903175103321924,0.07314410480349345,0.9852941176470589
0.036923349871185666,0.073224043715847,0.9852941176470589
0.036953963734015424,0.07330415754923414,0.9852941176470589
0.03713095998191833,0.07338444687842278,0.9852941176470589
0.037159495995364944,0.07346491228070176,0.9852941176470589
0.03737429654259491,0.07354555433589462,0.9852941176470589
0.037606903524911264,0.07362637362637363,0.9852941176470589
0.03762291084161312,0.0737073707370737,0.9852941176470589
0.0376839861723738,0.07378854625550661,0.9852941176470589
0.03775338182557369,0.07386990077177508,0.9852941176470589
0.03812011646384645,0.0739514348785872,0.9852941176470589
0.03816593100927566,0.07403314917127071,0.9852941176470589
0.03819091877889721,0.07411504424778761,0.9852941176470589
0.03821641455048698,0.07419712070874862,0.9852941176470589
0.03822111379472377,0.07427937915742794,0.9852941176470589
0.03829363550607674,0.07436182019977802,0.9852941176470589
0.038329821207657946,0.07444444444444444,0.9852941176470589
0.03844528343037869,0.07452725250278086,0.9852941176470589
0.03848027235925416,0.07461024498886415,0.9852941176470589
0.03850366025021828,0.07469342251950947,0.9852941176470589
0.03852169424582503,0.07477678571428571,0.9852941176470589
0.03858683818378389,0.07486033519553073,0.9852941176470589
0.038597054725641435,0.07494407158836688,0.9852941176470589
0.038616766979517665,0.07502799552071669,0.9852941176470589
0.03864001628600914,0.07511210762331838,0.9852941176470589
0.03864789053019966,0.07519640852974187,0.9852941176470589
0.03872549016557496,0.07528089887640449,0.9852941176470589
0.03880255247164917,0.07536557930258718,0.9852941176470589
0.038819916235845485,0.07545045045045046,0.9852941176470589
0.038938990109212375,0.07553551296505073,0.9852941176470589
0.03896824411675104,0.07562076749435666,0.9852941176470589
0.03917353998400508,0.07570621468926554,0.9852941176470589
0.03920997289141487,0.0757918552036199,0.9852941176470589
0.03921122660171482,0.07587768969422423,0.9852941176470589
0.03944668715203456,0.07596371882086168,0.9852941176470589
0.03944731341238905,0.07604994324631101,0.9852941176470589
0.03946605892213494,0.07613636363636364,0.9852941176470589
0.03955939444227968,0.07622298065984073,0.9852941176470589
0.03956989387637471,0.07630979498861047,0.9852941176470589
0.0397400326637747,0.07639680729760548,0.9852941176470589
0.03983523621007712,0.07648401826484018,0.9852941176470589
0.0403045291474775,0.07657142857142857,0.9852941176470589
0.04049835053658665,0.07665903890160183,0.9852941176470589
0.04066504728564939,0.07674684994272624,0.9852941176470589
0.04081624777510813,0.0768348623853211,0.9852941176470589
0.040838998769551056,0.07692307692307693,0.9852941176470589
0.041373515281422656,0.07701149425287357,0.9852941176470589
0.04143447499349295,0.07710011507479862,0.9852941176470589
0.04167156896783643,0.0771889400921659,0.9852941176470589
0.041762080516450674,0.07727797001153403,0.9852941176470589
0.041791151193333674,0.07736720554272518,0.9852941176470589
0.041869839908276946,0.07745664739884393,0.9852941176470589
0.042010326031137475,0.0775462962962963,0.9852941176470589
0.0421059625040438,0.0776361529548088,0.9852941176470589
0.04226461805010911,0.0777262180974478,0.9852941176470589
