precision,recall,threshold
0.03944315545243619,1.0,6.0450158289857185e-06
0.03946604759141033,1.0,6.059459437429962e-06
0.03948896631823461,1.0,6.071505312261426e-06
0.039511911679256245,1.0,6.103651989093199e-06
0.03953488372093023,1.0,6.105083860152182e-06
0.03955788248981966,1.0,6.106333594405335e-06
0.03958090803259604,1.0,6.1287388078054565e-06
0.039603960396039604,1.0,6.131953948504741e-06
0.039627039627039624,1.0,6.143339392966103e-06
0.03965014577259475,1.0,6.145268657514537e-06
0.039673278879813305,1.0,6.157941230785586e-06
0.0396964389959136,1.0,6.170393941992994e-06
0.0397196261682243,1.0,6.196576031727268e-06
0.03974284044418469,1.0,6.201000547736122e-06
0.03976608187134503,1.0,6.211979071000061e-06
0.03978935049736688,1.0,6.221926645245994e-06
0.03981264637002342,1.0,6.223857460100237e-06
0.03983596953719976,1.0,6.22409317205036e-06
0.03985932004689332,1.0,6.231885609139164e-06
0.03988269794721408,1.0,6.241952110288138e-06
0.03990610328638498,1.0,6.261465432257946e-06
0.039342337052260715,0.9852941176470589,6.268512808396666e-06
0.03936545240893067,0.9852941176470589,6.269774818217131e-06
0.0393885949441505,0.9852941176470589,6.280499933990661e-06
0.039411764705882354,0.9852941176470589,6.311531823186472e-06
0.0394349617422013,0.9852941176470589,6.361348098624705e-06
0.039458186101295645,0.9852941176470589,6.376331057624272e-06
0.03948143783146729,0.9852941176470589,6.383594242687165e-06
0.039504716981132074,0.9852941176470589,6.392802004220119e-06
0.03952802359882006,0.9852941176470589,6.415483644259788e-06
0.03955135773317592,0.9852941176470589,6.417932545868642e-06
0.039574719432959246,0.9852941176470589,6.422416017654972e-06
0.03959810874704492,0.9852941176470589,6.443338814736873e-06
0.039621525724423415,0.9852941176470589,6.454126724458592e-06
0.03964497041420118,0.9852941176470589,6.468200254355111e-06
0.03966844286560095,0.9852941176470589,6.504330902866552e-06
0.039691943127962086,0.9852941176470589,6.523183286976938e-06
0.03971547125074096,0.9852941176470589,6.565756940360336e-06
0.039739027283511266,0.9852941176470589,6.566656930007646e-06
0.039762611275964393,0.9852941176470589,6.581696447522086e-06
0.03978622327790974,0.9852941176470589,6.591613496286163e-06
0.0398098633392751,0.9852941176470589,6.602445675930721e-06
0.03983353151010702,0.9852941176470589,6.617653563216414e-06
0.03985722784057109,0.9852941176470589,6.6311289732873905e-06
0.03988095238095238,0.9852941176470589,6.635167644849923e-06
0.039904705181655745,0.9852941176470589,6.640889452814393e-06
0.039928486293206195,0.9852941176470589,6.641146317382275e-06
0.03995229576624926,0.9852941176470589,6.649140913497947e-06
0.03997613365155131,0.9852941176470589,6.6841514474027125e-06
0.04,0.9852941176470589,6.684346912862978e-06
0.04002389486260454,0.9852941176470589,6.688522413288592e-06
0.04004781829049611,0.9852941176470589,6.748699948903819e-06
0.04007177033492823,0.9852941176470589,6.750453750947293e-06
0.04009575104727708,0.9852941176470589,6.78075498585508e-06
0.040119760479041915,0.9852941176470589,6.811256523032787e-06
0.040143798681845415,0.9852941176470589,6.8585244593525186e-06
0.04016786570743405,0.9852941176470589,6.862828021101005e-06
0.04019196160767846,0.9852941176470589,6.897805011323099e-06
0.040216086434573826,0.9852941176470589,6.912348554610905e-06
0.04024024024024024,0.9852941176470589,6.912402120353851e-06
0.04026442307692308,0.9852941176470589,6.923015962898395e-06
0.04028863499699339,0.9852941176470589,6.9447290509416956e-06
0.040312876052948254,0.9852941176470589,7.0478772064672035e-06
0.0403371462974112,0.9852941176470589,7.066503503347378e-06
0.04036144578313253,0.9852941176470589,7.0677941592713665e-06
0.04038577456298975,0.9852941176470589,7.097993356133322e-06
0.040410132689987936,0.9852941176470589,7.101821576364745e-06
0.04043452021726011,0.9852941176470589,7.149932933953164e-06
0.04045893719806763,0.9852941176470589,7.153302762517369e-06
0.0404833836858006,0.9852941176470589,7.171446693602789e-06
0.04050785973397823,0.9852941176470589,7.1714787665644705e-06
0.04053236539624924,0.9852941176470589,7.176204137203535e-06
0.04055690072639225,0.9852941176470589,7.184295489856756e-06
0.04058146577831617,0.9852941176470589,7.190562097082425e-06
0.040606060606060604,0.9852941176470589,7.200244878065126e-06
0.04063068526379624,0.9852941176470589,7.210664747033927e-06
0.040655339805825245,0.9852941176470589,7.285096573969572e-06
0.04068002428658166,0.9852941176470589,7.292603823781361e-06
0.04070473876063183,0.9852941176470589,7.293759847203318e-06
0.04072948328267477,0.9852941176470589,7.3322501434646604e-06
0.04075425790754258,0.9852941176470589,7.3431241551473275e-06
0.04077906269020085,0.9852941176470589,7.346465156708989e-06
0.04080389768574909,0.9852941176470589,7.357259750489318e-06
0.04082876294942109,0.9852941176470589,7.366412940046927e-06
0.04085365853658537,0.9852941176470589,7.375646113368669e-06
0.04087858450274558,0.9852941176470589,7.392316931227517e-06
0.040903540903540904,0.9852941176470589,7.435888590809839e-06
0.04092852779474649,0.9852941176470589,7.4432371425484365e-06
